6.397427483848830421e-02,-6.766804117098057514e-02
-6.053173238058041639e-01,-2.172327681601456950e-01
-4.361277784659546575e-02,-2.861108891110936137e-02
-1.097967801218115436e-01,7.149078569895250812e-02
3.952544684089447091e-03,1.624798146197389825e-02
9.469951059209569255e-02,-6.219963512452297838e-03
-2.372517828739270640e-02,-1.406134856684311540e-01
-1.078515439725726416e-01,-9.436372677325066682e-02
9.693556024297377005e-02,6.119497956605306210e-02
3.764595523046865289e-01,-9.509828309157047910e-02
2.589178203813308904e-02,-5.025788362251285002e-02
2.330364079741764627e-02,-6.067767507709690561e-02
-1.910496755645174349e-01,-3.136443400881367971e-01
-4.485142567859892043e-03,4.743512284688533587e-02
9.775782067975349876e-02,-4.804518907902671776e-02
3.488244367386036937e-02,-4.061997824105226251e-02
2.989459442206618411e-04,-5.054899552306336974e-02
1.804714438248395947e-01,-5.547406604601083646e-02
8.092180695918410605e-02,-1.006065333105405912e-01
-2.159446743219160109e-02,1.888947072069927791e-01
4.456914724716853210e-02,-2.544498690479385372e-02
-2.707956639145302560e-02,-3.467655672642425135e-02
-1.415616954798748495e-03,1.435825346054082630e-01
7.859132847675229933e-03,1.856002166891784488e-01
2.396426866710575643e-02,-6.228741037010554482e-02
9.180936687689193743e-02,7.984988205804277595e-02
7.127821186597430025e-02,-1.198753697319366318e-01
-1.025848923817082731e-01,8.585363185454525370e-02
2.708414724487445691e-01,-3.339550749916038730e-01
1.354432797711101755e-01,5.977610748874273572e-02
-9.520498271650960909e-03,-8.643885267626202906e-02
7.889338524682060899e-03,4.079531728616213049e-01
1.423159700417262474e-01,-1.344670654235748108e-01
5.897919587889335902e-02,-2.253729659300013899e-01
2.475868885458413354e-02,-8.389461825141467100e-02
-1.071082431116333888e-01,-4.934862412689020039e-02
7.379335078809889925e-03,-2.736055614334841346e-01
3.787451098108246539e-02,1.104761645217761934e-01
-3.104099787380611153e-02,-1.378775901348769650e-01
-2.871317451368495324e-02,4.653324657933183284e-02
1.823657714032160260e-01,1.645556243459023738e-01
1.123834658881935344e-01,-7.357880841222183554e-02
7.719421499789935748e-03,-2.034907630774480253e-02
1.875385310157875185e-01,2.267853091870085103e-01
2.133685765049966321e-01,-3.434332877962237296e-02
6.230567742773208961e-02,-1.135300448186485345e-01
8.069393491117096695e-02,-1.525186106604480563e-01
2.705331866164709664e-01,-2.375476330369818978e-01
-1.159253338543052569e-01,5.618936290746356921e-02
-4.598156749680060162e-03,1.247464202600362393e-02
5.786141330120529724e-02,8.264732597113050305e-03
2.505791073947130632e-02,-4.960808807547084642e-02
-9.446725477963366369e-02,1.535569056492221696e-01
4.552824735552311874e-02,2.403844700955740654e-01
1.414053534328628403e-01,4.358558968912795706e-02
-5.501775913798190309e-02,3.746859194645957292e-02
1.297442701276656229e-02,7.675474002748681329e-03
1.516899326633879275e-01,4.413610937527268768e-02
-1.899855830788395317e-01,-1.271787418953959359e-01
2.805064405497026403e-02,-1.317229132800521174e-01
-7.884655525267472709e-03,-5.019768965165044561e-02
2.076664403036024287e-01,-2.627717539428564009e-01
3.086102775968513345e-02,-8.813981858718034079e-02
-1.713615788041191190e-01,7.047468259056610673e-02
2.733036161456192659e-02,-1.417510963033352667e-02
4.947226660069349580e-02,-3.332586293490197304e-01
-1.839719782797935299e-01,3.244923753429596047e-02
1.633893691311447960e-01,-1.400106184347565952e-01
3.533337302334904617e-02,2.379604065181191719e-01
6.393154191271960274e-02,-7.439276943047645752e-02
-1.520532838693151520e-02,-1.013232280989865841e-01
